"GermplasmId_2","GermplasmId","MG","Year"
"U11_907098_MGII","U11_907098","MGII",2013
"U11_911079_MGII","U11_911079","MGII",2013
"U11_918019_MGII","U11_918019","MGII",2013
"U12_209068","U12_209068","MGIII",2015
"U12_330200","U12_330200","MGIII",2015
"U12_415209","U12_415209","MGIII",2015
"U12_416214","U12_416214","MGIII",2015
"U12_428210","U12_428210","MGIII",2015
"U12_428214","U12_428214","MGIII",2015
"U12_905062_MGII","U12_905062","MGII",2014
"U13_602142","U13_602142","MGII",2015
"U13_602187","U13_602187","MGIII",2015
"U13_602194","U13_602194","MGIII",2015
"U13_603120","U13_603120","MGII",2015
"U13_604147","U13_604147","MGII",2015
"U13_605123","U13_605123","MGIII",2015
"U13_605132","U13_605132","MGII",2015
"U13_608110","U13_608110","MGI",2015
"U13_609144","U13_609144","MGII",2015
"U13_612076","U13_612076","MGII",2015
"U13_613037","U13_613037","MGII",2015
"U13_614037","U13_614037","MGIII",2015
"U13_614123","U13_614123","MGIII",2015
"U13_615123","U13_615123","MGIII",2015
"U13_617037","U13_617037","MGIII",2015
"U13_618087","U13_618087","MGII",2015
"U13_618123","U13_618123","MGII",2015
"U13_618135","U13_618135","MGIII",2015
"U13_904037","U13_904037","MGI",2015
"U13_905029","U13_905029","MGI",2015
"U13_908070","U13_908070","MGII",2015
"U13_909086","U13_909086","MGII",2015
"U13_910045","U13_910045","MGI",2015
"U13_910087","U13_910087","MGII",2015
"U13_911014","U13_911014","MGI",2015
"U13_912010_MGI","U13_912010","MGI",2015
"U13_912032_MGI","U13_912032","MGI",2015
"U13_912040","U13_912040","MGII",2015
"U13_913034","U13_913034","MGI",2015
"U13_914045","U13_914045","MGII",2015
"U13_916028","U13_916028","MGI",2015
"U13_918042_MGI","U13_918042","MGI",2015
"U13_926082_MGI","U13_926082","MGI",2015
"U13_929048","U13_929048","MGII",2015
"U13_931068","U13_931068","MGIII",2015
"AR13_132037_MGII","AR13_132037","MGII",2014
"AR14_248020_MGIII","AR14_248020","MGIII",2015
"AR15_159002","AR15_159002","MGI",2016
"AR15_159009","AR15_159009","MGI",2016
"AR15_259014","AR15_259014","MGII",2016
"AR15_259021","AR15_259021","MGII",2016
"AR15_259036","AR15_259036","MGII",2016
"AR15_359004","AR15_359004","MGIII",2016
"AR15_359008","AR15_359008","MGIII",2016
"AR15_359011","AR15_359011","MGIII",2016
"AR15_359028","AR15_359028","MGIII",2016
"AR15_359042","AR15_359042","MGIII",2016
"DSN11_03004_MGIII","DSN11_03004","MGIII",2016
"DSN11_03148","DSN11_03148","MGIV",2016
"DSN11_04129","DSN11_04129","MGIV",2016
"DSN11_10057_MGIII","DSN11_10057","MGIII",2016
"DSN11_12073","DSN11_12073","MGII",2016
"DSN11_12119","DSN11_12119","MGII",2016
"DSN11_27183_MGIII","DSN11_27183","MGIII",2016
"E13304","E13304","MGI",2016
"E13901","E13901","MGII",2016
"E13902","E13902","MGII",2016
"E13903","E13903","MGII",2016
"E14077","E14077","MGII",2016
"E14141","E14141","MGII",2016
"E14143","E14143","MGII",2016
"E14148","E14148","MGII",2016
"E14208","E14208","MGII",2016
"E14273","E14273","MGII",2016
"E14309","E14309","MGII",2016
"E14314","E14314","MGII",2016
"E14703","E14703","MGII",2016
"HM12_W060","HM12_W060","MGIII",2016
"HM13_R084","HM13_R084","MGIII",2016
"HM13_W040","HM13_W040","MGIII",2016
"HM13_W073","HM13_W073","MGIII",2016
"HM13_W091","HM13_W091","MGIII",2016
"HM13_W154","HM13_W154","MGII",2016
"HM13_W156","HM13_W156","MGII",2016
"HM14_C055","HM14_C055","MGIII",2016
"HR13_102381","HR13_102381","MGIII",2016
"HR13_102735","HR13_102735","MGIII",2016
"JTN_4116","JTN_4116","MGIV",2016
"K14_1269","K14_1269","MGIV",2016
"K14_1347","K14_1347","MGIV",2016
"K14_1357","K14_1357","MGIV",2016
"K14_1358","K14_1358","MGIV",2016
"K14_1387","K14_1387","MGIV",2016
"K14_1401","K14_1401","MGIV",2016
"K14_1468","K14_1468","MGIV",2016
"K14_1486","K14_1486","MGIV",2016
"K14_1493","K14_1493","MGIV",2016
"LD12_15808R1a","LD12_15808R1a","MGII",2016
"LD12_15811R1a","LD12_15811R1a","MGII",2016
"LD12_15840R1a","LD12_15840R1a","MGII",2016
"LD13_13228R1a","LD13_13228R1a","MGII",2016
"LD13_13334R1a_MGIII","LD13_13334R1a","MGIII",2016
"LD13_13478R1a","LD13_13478R1a","MGII",2016
"LD13_14071R2","LD13_14071R2","MGII",2016
"LD13_14107R2","LD13_14107R2","MGII",2016
"LD13_14327R2","LD13_14327R2","MGIII",2016
"LD13_14460R1","LD13_14460R1","MGIV",2016
"LD13_14525R2","LD13_14525R2","MGIII",2016
"LD13_4902a","LD13_4902a","MGII",2016
"LD13_6692","LD13_6692","MGII",2016
"LD13_759","LD13_759","MGIII",2016
"LD13_767","LD13_767","MGIII",2016
"LG13_1952","LG13_1952","MGIII",2016
"LG13_3576","LG13_3576","MGIV",2016
"LG13_3578","LG13_3578","MGIII",2016
"LG13_3594","LG13_3594","MGIII",2016
"LG13_3614","LG13_3614","MGIII",2016
"LG13_3622","LG13_3622","MGIV",2016
"LG13_3729","LG13_3729","MGIV",2016
"LG13_3895","LG13_3895","MGIV",2016
"LG13_3971","LG13_3971","MGIV",2016
"LG13_3975","LG13_3975","MGIII",2016
"LG13_3992","LG13_3992","MGIV",2016
"LG13_4025","LG13_4025","MGIV",2016
"LG14_6165","LG14_6165","MGIII",2016
"LG14_6166","LG14_6166","MGIII",2016
"LG14_6169","LG14_6169","MGIV",2016
"LG14_7959","LG14_7959","MGIV",2016
"LG14_7965","LG14_7965","MGIV",2016
"LG14_8024","LG14_8024","MGIV",2016
"M07_209037","M07_209037","MGI",2016
"M07_340083","M07_340083","MG0",2016
"M08_354011","M08_354011","MG0",2016
"M08_362045","M08_362045","MG0",2016
"M08_365100","M08_365100","MGII",2016
"M09_269045","M09_269045","MG0",2016
"M09_274025","M09_274025","MG0",2016
"M09_278026","M09_278026","MGI",2016
"M09_305001","M09_305001","MG0",2016
"M09_305144","M09_305144","MG0",2016
"M09_319035","M09_319035","MG0",2016
"M09_525033_MGI","M09_525033","MGI",2015
"M09_956063_MGI","M09_956063","MGI",2015
"M10_171020","M10_171020","MGI",2016
"M10_198005","M10_198005","MG0",2016
"M10_198059","M10_198059","MG0",2016
"M10_200119","M10_200119","MG0",2016
"M10_201034","M10_201034","MGI",2016
"M10_207102","M10_207102","MG00",2016
"M10_207126","M10_207126","MG0",2016
"M10_218053","M10_218053","MG0",2016
"M10_218069","M10_218069","MG0",2016
"M10_249014","M10_249014","MG0",2016
"M10_249028","M10_249028","MG0",2016
"M10_268096","M10_268096","MG0",2016
"M10_270004","M10_270004","MGI",2016
"M11_120003","M11_120003","MGI",2016
"M11_120020","M11_120020","MGI",2016
"M11_120121","M11_120121","MG0",2016
"M11_123013","M11_123013","MGI",2016
"M11_123015","M11_123015","MGI",2016
"M11_123087","M11_123087","MGII",2016
"M11_124006","M11_124006","MG0",2016
"M11_124010","M11_124010","MGII",2016
"M11_130013","M11_130013","MG0",2016
"M11_130058","M11_130058","MG0",2016
"M11_131005","M11_131005","MGI",2016
"M11_131015","M11_131015","MGI",2016
"M11_131022","M11_131022","MGI",2016
"M11_131044","M11_131044","MG0",2016
"M11_131060","M11_131060","MGI",2016
"M11_131119","M11_131119","MGI",2016
"M11_132019","M11_132019","MGI",2016
"M11_132044","M11_132044","MGI",2016
"MSC09_777143","MSC09_777143","MGII",2016
"ND12_18749","ND12_18749","MG0",2016
"ND13_17129","ND13_17129","MG00",2016
"ND13_17680","ND13_17680","MG0",2016
"ND13_18800","ND13_18800","MG00",2016
"ND13_18960","ND13_18960","MG0",2016
"ND13_20504","ND13_20504","MG0",2016
"ND13_20529","ND13_20529","MG0",2016
"ND13_20583","ND13_20583","MG00",2016
"ND13_20590","ND13_20590","MG00",2016
"ND13_21779","ND13_21779","MG00",2016
"ND13_21879","ND13_21879","MG0",2016
"ND13_22401","ND13_22401","MG0",2016
"ND13_22802","ND13_22802","MG0",2016
"ND13_22866","ND13_22866","MG0",2016
"ND13_4653","ND13_4653","MG0",2016
"ND13_5619","ND13_5619","MG00",2016
"ND13_6213","ND13_6213","MG0",2016
"ND13_7649","ND13_7649","MG0",2016
"ND13_7727","ND13_7727","MG00",2016
"ND13_7728","ND13_7728","MG0",2016
"ND13_7810","ND13_7810","MG0",2016
"ND13_7968","ND13_7968","MG00",2016
"OAC13_74C_SCN","OAC13_74C_SCN","MGI",2016
"OAC14_01","OAC14_01","MG00",2016
"OAC14_05","OAC14_05","MG00",2016
"OAC14_07C","OAC14_07C","MG0",2016
"OAC14_12C","OAC14_12C","MG0",2016
"OAC14_24C","OAC14_24C","MGI",2016
"OAC14_26C","OAC14_26C","MGI",2016
"ORC3313N_MGI","ORC3313N","MGI",2015
"ORC5814","ORC5814","MGII",2016
"ORC8015","ORC8015","MGI",2016
"ORC8715","ORC8715","MGII",2016
"Pioneer91M10","Pioneer91M10","MG0",2016
"SA13_1310","SA13_1310","MGIII",2016
"SA13_1363","SA13_1363","MGIII",2016
"SA13_1385","SA13_1385","MGIII",2016
"SA13_2047","SA13_2047","MGIII",2016
"SA13_2126","SA13_2126","MGIII",2016
"SA13_2489","SA13_2489","MGIII",2016
"SA13_2699","SA13_2699","MGIII",2016
"SA13_3135","SA13_3135","MGIII",2016
"SA13_4268RR","SA13_4268RR","MGIII",2016
"SA13_4304RR","SA13_4304RR","MGIII",2016
"SA13_4342RR","SA13_4342RR","MGIII",2016
"SA13_4420RR","SA13_4420RR","MGIII",2016
"SA13_4434RR","SA13_4434RR","MGIII",2016
"SA13_5761","SA13_5761","MGIV",2016
"U11_346046_MGIII","U11_346046","MGIII",2014
"U11_396034_MGIII","U11_396034","MGIII",2014
"U11_920017_MGIII","U11_920017","MGIII",2013
"U12_909109R_MGIII","U12_909109R","MGIII",2014
"U13_215422","U13_215422","MGIII",2016
"U13_220427","U13_220427","MGIII",2016
"U13_223411","U13_223411","MGII",2016
"U13_227425","U13_227425","MGII",2016
"U13_228421","U13_228421","MGII",2016
"U13_229443","U13_229443","MGIII",2016
"U13_231286","U13_231286","MGIII",2016
"U13_231427","U13_231427","MGII",2016
"U13_233294","U13_233294","MGIII",2016
"U13_233425","U13_233425","MGIII",2016
"U13_235283","U13_235283","MGIII",2016
"U13_235297","U13_235297","MGII",2016
"U13_329025","U13_329025","MGIII",2016
"U13_912010_MGII","U13_912010","MGII",2015
"U13_912032_MGII","U13_912032","MGII",2015
"U13_918042_MGII","U13_918042","MGII",2015
"U13_926082_MGII","U13_926082","MGII",2015
"U14_103005","U14_103005","MGI",2016
"U14_103008","U14_103008","MGI",2016
"U14_103015","U14_103015","MGI",2016
"U14_103022","U14_103022","MGI",2016
"U14_103043","U14_103043","MGI",2016
"U14_211126","U14_211126","MGI",2016
"U14_222063_MGI","U14_222063","MGI",2016
"U14_605217","U14_605217","MGIII",2016
"U14_608170","U14_608170","MGIII",2016
"U14_615073","U14_615073","MGIII",2016
"U14_902082","U14_902082","MGIII",2016
"U14_903100","U14_903100","MGII",2016
"U14_909100","U14_909100","MGII",2016
"U14_910097_MGII","U14_910097","MGII",2016
"U14_912075","U14_912075","MGIII",2016
"U14_912101","U14_912101","MGII",2016
"U14_914093","U14_914093","MGII",2016
"U14_915126","U14_915126","MGII",2016
"U14_919098","U14_919098","MGII",2016
"U14_923097","U14_923097","MGII",2016
"U14_924158","U14_924158","MGIII",2016
"U14_925152","U14_925152","MGII",2016
"U14_926130","U14_926130","MGIII",2016
"U14_927136","U14_927136","MGII",2016
"AR13_132078","AR13_132078","MGI",2017
"AR13_232008","AR13_232008","MGIII",2017
"AR13_332062","AR13_332062","MGIII",2017
"AR14_247080","AR14_247080","MGII",2017
"CR144155_MGIV","CR144155","MGIV",2017
"CR145192_MGII","CR145192","MGII",2017
"CR145524_MGIV","CR145524","MGIV",2017
"CR145764_MGII","CR145764","MGII",2017
"CR145789","CR145789","MGII",2017
"CR146116_MGIV","CR146116","MGIV",2017
"CR146131_MGII","CR146131","MGII",2017
"CR147814_MGIV","CR147814","MGIV",2017
"CR147839_MGIV","CR147839","MGIV",2017
"CR147871_MGII","CR147871","MGII",2017
"CR147881_MGIV","CR147881","MGIV",2017
"CR148383_MGII","CR148383","MGII",2017
"DSN11_03004_MGIV","DSN11_03004","MGIV",2016
"DSN11_03174_MGIV","DSN11_03174","MGIV",2015
"DSN11_10057_MGIV","DSN11_10057","MGIV",2016
"DSN11_27183_MGIV","DSN11_27183","MGIV",2016
"E11128T","E11128T","MGII",2017
"E14852","E14852","MGII",2017
"E15079T","E15079T","MGII",2017
"E15097","E15097","MGII",2017
"E15165T_MGII","E15165T","MGII",2017
"E15325","E15325","MGII",2017
"E15337","E15337","MGII",2017
"E15338_MGII","E15338","MGII",2017
"E15339","E15339","MGII",2017
"E15345","E15345","MGII",2017
"E15346T","E15346T","MGII",2017
"E15347","E15347","MGII",2017
"E15349","E15349","MGII",2017
"E15350","E15350","MGII",2017
"E15351","E15351","MGII",2017
"E15390","E15390","MGII",2017
"HM11_G023_MGIII","HM11_G023","MGIII",2013
"HM11_H015","HM11_H015","MGIII",2017
"HM11_H016","HM11_H016","MGIII",2017
"HM13_S062","HM13_S062","MGIII",2017
"HM14_C033","HM14_C033","MGIII",2017
"HM14_E042","HM14_E042","MGIII",2017
"HM14_E087","HM14_E087","MGIII",2017
"HM14_F042","HM14_F042","MGIII",2017
"HM14_G047","HM14_G047","MGII",2017
"HM14_W070","HM14_W070","MGII",2017
"HM14_W132","HM14_W132","MGIII",2017
"HM14_W146","HM14_W146","MGIII",2017
"K14_1094","K14_1094","MGIV",2017
"K14_1153","K14_1153","MGIV",2017
"K15_1008","K15_1008","MGIV",2017
"K15_1039","K15_1039","MGIV",2017
"K15_1043","K15_1043","MGIII",2017
"K15_1278","K15_1278","MGIV",2017
"K15_1279","K15_1279","MGIV",2017
"K15_1283","K15_1283","MGIV",2017
"K15_1294","K15_1294","MGIV",2017
"K15_1303","K15_1303","MGIV",2017
"K15_1307","K15_1307","MGIV",2017
"K15_1310","K15_1310","MGIV",2017
"LD12_459","LD12_459","MGII",2017
"LD13_13334R1a_MGII","LD13_13334R1a","MGII",2016
"LD13_1429","LD13_1429","MGII",2017
"LD13_3483","LD13_3483","MGIII",2017
"LD13_5131a","LD13_5131a","MGII",2017
"LD13_5290a","LD13_5290a","MGII",2017
"LD13_5775a","LD13_5775a","MGIII",2017
"LD13_6678","LD13_6678","MGII",2017
"LD13_8769","LD13_8769","MGIV",2017
"LD14_1167","LD14_1167","MGIII",2017
"LD14_13590R2a","LD14_13590R2a","MGIII",2017
"LD14_14172R2","LD14_14172R2","MGIII",2017
"LD14_1429","LD14_1429","MGIII",2017
"LD14_14308R2","LD14_14308R2","MGIII",2017
"LD14_2880","LD14_2880","MGIV",2017
"LD14_3090","LD14_3090","MGIII",2017
"LD14_3216","LD14_3216","MGII",2017
"LD14_3218","LD14_3218","MGIII",2017
"LD14_3340","LD14_3340","MGIII",2017
"LD14_3698_MGIV","LD14_3698","MGIV",2017
"LD14_3702","LD14_3702","MGIII",2017
"LD14_4098a_MGII","LD14_4098a","MGII",2017
"LD14_4763a","LD14_4763a","MGII",2017
"LD14_5353a","LD14_5353a","MGIII",2017
"LD14_6099a","LD14_6099a","MGII",2017
"LD14_6103a","LD14_6103a","MGII",2017
"LD14_6190","LD14_6190","MGIII",2017
"LD14_6363","LD14_6363","MGII",2017
"LD14_6444","LD14_6444","MGIII",2017
"LD14_6763","LD14_6763","MGIV",2017
"LD14_6766","LD14_6766","MGIV",2017
"LD14_6796","LD14_6796","MGIV",2017
"LG13_1257","LG13_1257","MGIII",2017
"LG14_6201","LG14_6201","MGIII",2017
"LG15_2049","LG15_2049","MGIV",2017
"LG15_2136","LG15_2136","MGIII",2017
"LG15_2214","LG15_2214","MGIII",2017
"LG15_2224","LG15_2224","MGIV",2017
"LG15_2243","LG15_2243","MGII",2017
"LG15_2775","LG15_2775","MGII",2017
"LG15_4418","LG15_4418","MGIII",2017
"LG15_4486","LG15_4486","MGII",2017
"LG15_4695","LG15_4695","MGII",2017
"M09_285032","M09_285032","MGI",2017
"M09_285149","M09_285149","MGI",2017
"M10_186021","M10_186021","MG0",2017
"M10_214107","M10_214107","MG0",2017
"M10_236_2007","M10_236_2007","MGI",2017
"M10_237102","M10_237102","MGI",2017
"M10_238_2025","M10_238_2025","MGII",2017
"M10_238_2036","M10_238_2036","MGI",2017
"M10_238_2077","M10_238_2077","MGI",2017
"M10_238_2098","M10_238_2098","MGII",2017
"M10_238_2100","M10_238_2100","MGII",2017
"M10_254090","M10_254090","MGI",2017
"M11_238102","M11_238102","MG00",2017
"M11_241015","M11_241015","MGI",2017
"M11_244115","M11_244115","MG0",2017
"M11_244139","M11_244139","MG0",2017
"M11_245026","M11_245026","MG0",2017
"M11_253_4066","M11_253_4066","MG00",2017
"M11_268105","M11_268105","MGI",2017
"M11_271059_MG00","M11_271059","MG00",2017
"M11_271062_MG00","M11_271062","MG00",2017
"M11_271064","M11_271064","MG0",2017
"M11_276036","M11_276036","MG0",2017
"M11_278003","M11_278003","MG0",2017
"M11_279046","M11_279046","MG0",2017
"M11_280085","M11_280085","MGI",2017
"M11_291113","M11_291113","MGI",2017
"M11_291118","M11_291118","MG00",2017
"M11_298308","M11_298308","MG0",2017
"M11_305073","M11_305073","MG0",2017
"M11_305084","M11_305084","MGI",2017
"M11_314020","M11_314020","MGI",2017
"M11_314031","M11_314031","MG0",2017
"M11_314101","M11_314101","MGI",2017
"M11_314106","M11_314106","MGI",2017
"M11_336139","M11_336139","MGII",2017
"M11_337015","M11_337015","MG0",2017
"M11_338048","M11_338048","MGI",2017
"M11_358032","M11_358032","MGI",2017
"M11_377069","M11_377069","MGI",2017
"M11_377115","M11_377115","MG0",2017
"MBC11_404_010","MBC11_404_010","MGI",2017
"MBC11_424_1_25","MBC11_424_1_25","MG0",2017
"MBC11_424_1_48","MBC11_424_1_48","MG0",2017
"MBC11_425_5_002","MBC11_425_5_002","MG0",2017
"MBC11_425_5_010","MBC11_425_5_010","MG0",2017
"MN0404CN","MN0404CN","MG0",2017
"MSC09_774089","MSC09_774089","MGI",2017
"MSC10_559061","MSC10_559061","MGI",2017
"MSC10_578025","MSC10_578025","MGII",2017
"ND13_4508","ND13_4508","MG0",2017
"ND13_7564","ND13_7564","MG0",2017
"ND13_8691","ND13_8691","MG0",2017
"ND13_8892","ND13_8892","MG0",2017
"ND13_8894","ND13_8894","MG0",2017
"ND13_9073","ND13_9073","MG0",2017
"ND14_2194","ND14_2194","MG00",2017
"ND14_2373","ND14_2373","MG0",2017
"ND14_23953","ND14_23953","MG00",2017
"ND14_2631","ND14_2631","MG00",2017
"ND14_2661","ND14_2661","MG0",2017
"ND14_2671","ND14_2671","MG0",2017
"ND14_2677","ND14_2677","MG0",2017
"ND14_2678","ND14_2678","MG00",2017
"ND14_3068","ND14_3068","MG00",2017
"ND14_3442","ND14_3442","MG00",2017
"ND14_4455","ND14_4455","MG00",2017
"ND14_4462","ND14_4462","MG00",2017
"ND14_4468","ND14_4468","MG00",2017
"ND14_5440","ND14_5440","MG00",2017
"ND14_5732","ND14_5732","MG00",2017
"ND14_5881","ND14_5881","MG00",2017
"ND14_5895","ND14_5895","MG00",2017
"ND14_6120_MG00","ND14_6120","MG00",2017
"ND14_6238","ND14_6238","MG0",2017
"ND14_6283","ND14_6283","MG0",2017
"ND14_6284","ND14_6284","MG0",2017
"ND14_6288","ND14_6288","MG0",2017
"ND14_6963","ND14_6963","MG00",2017
"ND14_7610","ND14_7610","MG00",2017
"ND14_7738","ND14_7738","MG0",2017
"ND14_8101","ND14_8101","MG00",2017
"ND14_8129","ND14_8129","MG00",2017
"ND14_8364","ND14_8364","MG0",2017
"ND14_8628","ND14_8628","MG0",2017
"ND14_8899","ND14_8899","MG0",2017
"OAC15_06C","OAC15_06C","MG0",2017
"OAC15_11C","OAC15_11C","MG0",2017
"OAC15_13C","OAC15_13C","MG0",2017
"OAC15_15C","OAC15_15C","MG0",2017
"OAC15_30C_SCN","OAC15_30C_SCN","MGI",2017
"OAC15_32C","OAC15_32C","MGI",2017
"OAC15_33C","OAC15_33C","MGI",2017
"OAC15_36C","OAC15_36C","MGI",2017
"ORC1602N","ORC1602N","MGII",2017
"ORC1603N","ORC1603N","MGII",2017
"ORC2516N","ORC2516N","MGI",2017
"ORC2616N","ORC2616N","MGI",2017
"ORC3616N","ORC3616N","MGII",2017
"ORC7215N","ORC7215N","MGII",2017
"S13_2743C","S13_2743C","MGIV",2017
"S14_8943R","S14_8943R","MGIV",2017
"S15_2702","S15_2702","MGIV",2017
"S15_7499","S15_7499","MGIV",2017
"SA13_1464","SA13_1464","MGIV",2017
"SA13_2494","SA13_2494","MGIII",2017
"SA14_5754","SA14_5754","MGIV",2017
"SA14_5854","SA14_5854","MGIV",2017
"SA14_5893","SA14_5893","MGIII",2017
"SA14_9653","SA14_9653","MGIII",2017
"SA14_9742","SA14_9742","MGIII",2017
"U14_108007","U14_108007","MGI",2017
"U14_108041","U14_108041","MGII",2017
"U14_110036","U14_110036","MGI",2017
"U14_111007","U14_111007","MGII",2017
"U14_111010","U14_111010","MGI",2017
"U14_206321","U14_206321","MGII",2017
"U14_206326","U14_206326","MGII",2017
"U14_210241","U14_210241","MGIII",2017
"U14_211209","U14_211209","MGIII",2017
"U14_211226","U14_211226","MGIII",2017
"U14_212231","U14_212231","MGIII",2017
"U14_213255","U14_213255","MGII",2017
"U14_216260","U14_216260","MGII",2017
"U14_217227","U14_217227","MGII",2017
"U14_218219","U14_218219","MGIII",2017
"U14_219257","U14_219257","MGIII",2017
"U14_221187","U14_221187","MGII",2017
"U14_221253","U14_221253","MGII",2017
"U14_222063_MGII","U14_222063","MGII",2016
"U14_223230","U14_223230","MGIII",2017
"U14_227239","U14_227239","MGII",2017
"U14_227255","U14_227255","MGII",2017
"U14_319013","U14_319013","MGIII",2017
"U14_319038","U14_319038","MGIII",2017
"U14_320041","U14_320041","MGIII",2017
"U14_321026","U14_321026","MGIII",2017
"U14_322043","U14_322043","MGIII",2017
"U15_606207","U15_606207","MGIII",2017
"U15_613163","U15_613163","MGIII",2017
"U15_613225","U15_613225","MGII",2017
"U15_908119","U15_908119","MGIII",2017
"U15_917133","U15_917133","MGII",2017
"U15_927115","U15_927115","MGII",2017
"U15_929095","U15_929095","MGII",2017
"U15_934067","U15_934067","MGI",2017
"AG00437","AG00437","MG00",2018
"AG00937","AG00937","MG00",2018
"AG0536","AG0536","MG0",2018
"AG0835","AG0835","MG0",2018
"AG1135_MG0","AG1135","MG0",2018
"AG1135_MGI","AG1135","MGI",2018
"AG4034","AG4034","MGIV",2018
"AR16_262015","AR16_262015","MGIII",2018
"AR17_178012","AR17_178012","MGI",2018
"AR17_178013","AR17_178013","MGI",2018
"AR17_178019","AR17_178019","MGI",2018
"AR17_178023","AR17_178023","MGII",2018
"AR17_178026","AR17_178026","MGI",2018
"AR17_178027","AR17_178027","MGII",2018
"AR17_178033","AR17_178033","MGII",2018
"AR17_178036","AR17_178036","MGIII",2018
"AR17_178038","AR17_178038","MGIII",2018
"AR17_178039","AR17_178039","MGIII",2018
"AR17_178040","AR17_178040","MGII",2018
